XP_008198556.1	XP_018560752.1
XP_008201336.1	XP_018562434.1
XP_973286.2	XP_018562435.1
XP_968930.1	XP_018562437.1
XP_973253.1	XP_018562438.1
XP_015839861.1	XP_018562441.1
XP_001814214.2	XP_018562449.1
XP_015835325.1	XP_018562451.1
XP_015835326.1	XP_018562452.1
XP_015835327.1	XP_018562453.1
XP_015835328.1	XP_018562455.1
XP_015835329.1	XP_018562457.1
XP_015835330.1	XP_018562459.1
XP_015835332.1	XP_018562460.1
XP_015835005.1	XP_018562462.1
NP_001096047.1	XP_018562467.1
NP_001116303.1	XP_018562468.1
NP_001095946.1	XP_018562469.1
XP_008196202.1	XP_018562473.1
XP_008196209.2	XP_018562474.1
XP_008194518.1	XP_018562480.1
XP_015837754.1	XP_018562481.1
NP_001034539.1	XP_018562482.1
NP_001107807.1	XP_018562486.2
XP_976123.2	XP_018562487.1
NP_001107810.1	XP_018562488.1
XP_975461.1	XP_018562489.1
XP_008201245.1	XP_018562490.1
NP_001034523.1	XP_018562491.1
XP_008201456.1	XP_018562492.1
NP_001034510.1	XP_018562493.1
XP_015840626.1	XP_018562495.1
XP_975465.1	XP_018562496.1
XP_975463.1	XP_018562498.1
XP_008201460.1	XP_018562502.1
NP_001107762.1	XP_018562503.1
XP_008194175.1	XP_018562505.1
XP_975468.1	XP_018562506.1
XP_015839558.1	XP_018562513.1
XP_969070.1	XP_018562517.1
XP_975087.1	XP_018562518.1
XP_008199116.1	XP_018562519.1
XP_008198551.1	XP_018562520.1
XP_008199124.1	XP_018562522.1
XP_008201572.1	XP_018562524.1
XP_972317.1	XP_018562528.1
XP_008198550.1	XP_018562530.1
XP_008201628.1	XP_018562532.1
XP_001814757.1	XP_018562533.1
XP_967385.1	XP_018562534.1
XP_974586.1	XP_018562535.1
XP_008201627.1	XP_018562536.1
XP_008201568.1	XP_018562540.1
XP_001812695.1	XP_018562541.1
XP_972465.1	XP_018562544.1
XP_967040.1	XP_018562545.1
XP_008198552.1	XP_018562548.1
XP_008201564.1	XP_018562549.1
XP_008201698.1	XP_018562551.1
XP_968584.1	XP_018562554.1
XP_968192.1	XP_018562555.1
XP_969537.1	XP_018562556.1
XP_973073.2	XP_018562557.1
XP_970231.1	XP_018562558.1
XP_008201706.1	XP_018562568.1
XP_008201707.1	XP_018562570.1
XP_015840620.1	XP_018562573.1
XP_972155.1	XP_018562574.1
XP_967022.2	XP_018562575.1
XP_008201703.1	XP_018562579.1
XP_008201705.1	XP_018562581.1
XP_015839447.1	XP_018562582.1
XP_008192451.1	XP_018562587.1
XP_008196149.1	XP_018562588.1
XP_967198.1	XP_018562589.1
XP_008201303.1	XP_018562592.1
XP_972057.1	XP_018562593.1
XP_008201304.1	XP_018562594.1
XP_008191243.1	XP_018562595.1
XP_008198006.2	XP_018562596.1
XP_008196150.1	XP_018562597.1
XP_967199.1	XP_018562599.1
XP_971088.1	XP_018562603.1
XP_015833986.1	XP_018562604.1
XP_015836383.1	XP_018562605.1
XP_972072.1	XP_018562607.1
XP_015836161.1	XP_018562608.1
XP_008191808.1	XP_018562609.1
XP_972019.2	XP_018562611.1
XP_015836342.1	XP_018562614.1
XP_968127.1	XP_018562615.1
XP_015837285.1	XP_018562616.1
XP_008194346.1	XP_018562617.1
XP_008194345.1	XP_018562618.1
XP_008194349.1	XP_018562619.1
XP_967388.1	XP_018562622.1
XP_966502.1	XP_018562625.1
XP_015836364.1	XP_018562626.1
XP_015835317.1	XP_018562627.1
XP_001811996.1	XP_018562628.1
XP_008193872.1	XP_018562630.1
XP_971342.1	XP_018562633.1
XP_008194188.1	XP_018562636.1
XP_968534.1	XP_018562638.1
XP_971217.2	XP_018562639.1
XP_976168.1	XP_018562640.1
XP_001812267.1	XP_018562641.1
XP_973442.1	XP_018562642.1
NP_001164136.1	XP_018562644.1
XP_008193158.1	XP_018562645.1
XP_008194932.1	XP_018562646.1
XP_976341.1	XP_018562648.1
XP_001811995.1	XP_018562649.1
XP_001810409.1	XP_018562650.1
XP_008193249.1	XP_018562651.1
XP_008192124.1	XP_018562655.1
XP_008192127.1	XP_018562657.1
XP_015838767.1	XP_018562659.1
XP_008197771.1	XP_018562660.1
XP_015838768.1	XP_018562671.2
XP_008197760.1	XP_018562672.2
XP_015838778.1	XP_018562674.1
XP_015838780.1	XP_018562675.1
XP_015838782.1	XP_018562676.1
XP_015838784.1	XP_018562677.1
XP_015838783.1	XP_018562678.1
XP_015838787.1	XP_018562679.1
XP_015838742.1	XP_018562684.1
XP_974615.1	XP_018562685.1
XP_969934.1	XP_018562687.1
XP_015835108.1	XP_018562688.2
XP_968469.2	XP_018562689.1
XP_008198107.1	XP_018562690.1
XP_008198108.1	XP_018562691.1
XP_008198106.1	XP_018562692.1
XP_008197803.1	XP_018562694.1
XP_008197802.1	XP_018562695.1
XP_015838679.1	XP_018562698.1
XP_971484.2	XP_018562700.1
XP_008197736.1	XP_018562702.1
XP_008197647.1	XP_018562703.1
XP_967923.1	XP_018562704.1
XP_968551.1	XP_018562705.1
NP_001078830.1	XP_018562707.1
XP_008197818.1	XP_018562710.1
XP_008197648.1	XP_018562711.1
XP_015838682.1	XP_018562712.1
XP_968626.1	XP_018562713.1
XP_015838743.1	XP_018562717.1
XP_015838744.1	XP_018562718.1
XP_015838746.1	XP_018562721.1
XP_968004.1	XP_018562725.1
XP_969635.1	XP_018562736.1
XP_972999.1	XP_018562737.1
XP_001813701.2	XP_018562742.1
XP_972541.1	XP_018562743.1
XP_008194850.1	XP_018562746.1
XP_966734.2	XP_018562748.1
XP_008194638.1	XP_018562750.1
XP_970131.1	XP_018562751.1
XP_008191989.1	XP_018562752.1
XP_015836414.1	XP_018562753.1
XP_972782.1	XP_018562754.1
XP_971972.3	XP_018562755.1
XP_008194862.1	XP_018562760.1
XP_972024.2	XP_018562765.1
XP_008194753.1	XP_018562767.1
XP_973368.1	XP_018562770.1
XP_967757.1	XP_018562772.1
XP_008199648.1	XP_018562773.1
XP_008198372.1	XP_018562774.1
XP_970878.1	XP_018562775.1
XP_970813.1	XP_018562780.1
XP_015839343.1	XP_018562782.1
XP_008197993.1	XP_018562783.1
NP_001164244.1	XP_018562784.1
XP_008197992.1	XP_018562785.1
XP_001811274.1	XP_018562786.1
XP_008198373.1	XP_018562788.1
XP_008198374.1	XP_018562790.1
XP_015833653.1	XP_018562791.1
XP_008197420.2	XP_018562792.1
XP_015838284.1	XP_018562795.1
XP_008196860.1	XP_018562796.1
XP_015838807.1	XP_018562798.1
XP_971545.1	XP_018562800.1
XP_008198225.1	XP_018562801.1
XP_008192111.1	XP_018562802.1
XP_966494.1	XP_018562803.1
XP_015835110.1	XP_018562804.1
XP_015837296.1	XP_018562812.1
XP_015837593.1	XP_018562813.1
XP_969993.1	XP_018562821.1
XP_015839721.1	XP_018562822.1
XP_008195826.1	XP_018562830.1
NP_001034538.1	XP_018562832.2
XP_008195172.2	XP_018562833.1
XP_973604.1	XP_018562835.1
XP_971530.1	XP_018562836.1
XP_975180.1	XP_018562837.1
XP_975288.1	XP_018562838.1
XP_968147.1	XP_018562840.1
XP_967993.1	XP_018562841.1
XP_008195305.1	XP_018562842.1
XP_971351.1	XP_018562843.1
XP_008195308.1	XP_018562846.1
XP_971224.1	XP_018562847.1
XP_973505.1	XP_018562848.1
XP_973270.1	XP_018562850.1
XP_008195304.1	XP_018562851.1
XP_975012.1	XP_018562853.1
XP_968221.1	XP_018562854.1
XP_008195533.1	XP_018562855.1
XP_008195174.1	XP_018562856.1
XP_976404.1	XP_018562857.1
XP_973435.1	XP_018562858.1
XP_008195063.2	XP_018562859.1
NP_001164083.1	XP_018562861.1
XP_008195712.1	XP_018562862.1
XP_015836920.1	XP_018562863.1
XP_974102.1	XP_018562867.1
XP_008195807.1	XP_018562868.1
XP_974048.2	XP_018562869.1
XP_971641.1	XP_018562876.1
XP_973670.1	XP_018562877.1
NP_001263355.1	XP_018562880.1
XP_015836707.1	XP_018562882.1
XP_969783.1	XP_018562885.1
XP_973304.1	XP_018562888.1
XP_971290.1	XP_018562889.1
XP_008195168.1	XP_018562892.1
XP_008195175.1	XP_018562896.1
XP_015837064.1	XP_018562897.1
XP_015837105.1	XP_018562898.1
XP_008200156.1	XP_018562902.1
XP_015837251.1	XP_018562904.1
XP_975675.1	XP_018562908.1
XP_974948.1	XP_018562909.1
XP_015837450.1	XP_018562913.1
XP_008195619.1	XP_018562921.1
XP_971413.2	XP_018562922.1
XP_972282.2	XP_018562923.1
NP_001164081.1	XP_018562924.1
XP_008195674.1	XP_018562926.1
XP_970381.1	XP_018562931.1
XP_015836872.1	XP_018562932.1
XP_972312.1	XP_018562934.1
XP_015836016.1	XP_018562935.1
XP_973566.1	XP_018562937.1
XP_001815071.1	XP_018562938.1
XP_973661.1	XP_018562939.1
XP_008193718.1	XP_018562941.1
XP_008193717.1	XP_018562943.1
XP_968297.1	XP_018562944.1
XP_973596.2	XP_018562946.1
XP_015833095.1	XP_018562953.1
XP_008190774.1	XP_018562954.1
XP_001807432.1	XP_018562957.1
XP_015833094.1	XP_018562958.1
XP_967155.1	XP_018562959.1
XP_008190758.1	XP_018562960.1
XP_008190770.1	XP_018562965.1
XP_008190773.1	XP_018562966.1
XP_015833258.1	XP_018562968.1
XP_968117.1	XP_018562969.1
XP_974221.2	XP_018562972.1
XP_968776.1	XP_018562974.1
XP_008192790.1	XP_018562975.1
XP_969700.1	XP_018562976.1
XP_973632.1	XP_018562979.1
XP_974118.3	XP_018562980.1
XP_015834978.1	XP_018562981.1
XP_008192660.1	XP_018562982.1
XP_015837336.1	XP_018562984.1
XP_015834556.1	XP_018562985.1
XP_975593.2	XP_018562996.1
XP_015836776.1	XP_018562997.1
XP_008193777.1	XP_018562998.1
XP_974769.2	XP_018562999.1
NP_001039290.1	XP_018563005.1
XP_008192308.1	XP_018563008.1
XP_015837535.1	XP_018563011.2
NP_001039278.1	XP_018563013.1
XP_008195324.1	XP_018563016.1
XP_972761.1	XP_018563017.1
XP_008195322.1	XP_018563019.1
NP_001164089.1	XP_018563020.1
XP_008193776.1	XP_018563027.1
XP_008196413.1	XP_018563029.1
XP_008195357.1	XP_018563032.1
NP_001039285.1	XP_018563033.1
XP_008193818.1	XP_018563035.1
XP_008193815.1	XP_018563038.1
XP_975585.1	XP_018563041.1
XP_008195990.1	XP_018563048.1
XP_967139.2	XP_018563049.1
XP_015837255.1	XP_018563050.1
XP_015837261.1	XP_018563052.1
NP_001039279.1	XP_018563054.1
XP_008195860.1	XP_018563056.1
XP_008193820.1	XP_018563057.1
XP_015837525.1	XP_018563062.1
XP_015837527.1	XP_018563063.1
XP_015837528.1	XP_018563065.1
XP_008196340.1	XP_018563066.1
XP_015840425.1	XP_018563071.1
XP_008196595.1	XP_018563073.1
XP_015837980.1	XP_018563074.1
XP_966746.1	XP_018563077.1
XP_973511.1	XP_018563082.1
XP_966826.3	XP_018563083.1
XP_008196610.1	XP_018563085.1
XP_008196599.1	XP_018563090.2
XP_008196605.1	XP_018563092.2
XP_008196606.1	XP_018563093.2
XP_008196604.1	XP_018563094.2
XP_969352.1	XP_018563101.1
XP_968461.1	XP_018563106.1
XP_015836347.1	XP_018563111.1
XP_970926.1	XP_018563113.1
XP_008194982.2	XP_018563114.1
XP_972083.2	XP_018563115.1
XP_970983.1	XP_018563119.1
XP_972967.1	XP_018563122.1
XP_972135.1	XP_018563127.1
XP_008194840.1	XP_018563129.1
XP_015836452.1	XP_018563130.1
XP_966691.1	XP_018563131.1
XP_008191952.1	XP_018563132.1
XP_015836564.1	XP_018563135.1
XP_971917.2	XP_018563144.1
XP_001814833.1	XP_018563145.1
XP_001809949.1	XP_018563151.1
XP_008196928.2	XP_018563153.1
XP_972685.1	XP_018563156.1
XP_972110.1	XP_018563157.1
XP_972493.1	XP_018563160.1
XP_008196966.1	XP_018563161.1
XP_968226.1	XP_018563162.1
XP_008196967.1	XP_018563164.1
XP_015838573.1	XP_018563165.2
XP_008195823.1	XP_018563166.1
XP_973382.2	XP_018563168.1
XP_008198081.1	XP_018563169.1
XP_973347.1	XP_018563170.1
XP_973581.1	XP_018563171.1
XP_015839292.1	XP_018563172.1
XP_008198521.1	XP_018563174.1
XP_008197991.1	XP_018563175.1
XP_973447.1	XP_018563176.1
XP_008197990.1	XP_018563177.1
XP_015839125.1	XP_018563179.1
XP_975221.1	XP_018563185.1
XP_975229.1	XP_018563186.1
XP_008194745.1	XP_018563190.1
XP_970086.1	XP_018563193.1
XP_975245.1	XP_018563197.1
XP_966349.1	XP_018563200.1
XP_015835972.1	XP_018563201.1
XP_008194739.1	XP_018563204.1
XP_008194427.1	XP_018563208.1
XP_015835754.1	XP_018563209.1
XP_008193882.1	XP_018563213.1
XP_008200500.1	XP_018563215.2
XP_015835815.1	XP_018563217.1
XP_015837610.1	XP_018563219.1
XP_974400.1	XP_018563221.1
XP_974418.1	XP_018563222.1
XP_008193906.1	XP_018563223.1
XP_974439.3	XP_018563226.1
XP_966584.1	XP_018563227.1
XP_008200499.1	XP_018563228.1
XP_973250.1	XP_018563229.1
XP_974959.1	XP_018563231.1
XP_015835547.1	XP_018563232.2
NP_001165864.1	XP_018563233.1
XP_974278.2	XP_018563235.1
XP_974251.1	XP_018563236.1
XP_008200511.1	XP_018563238.1
XP_008200513.1	XP_018563239.1
XP_008193880.1	XP_018563240.1
XP_969628.1	XP_018563241.1
XP_969550.1	XP_018563242.1
XP_008193928.1	XP_018563244.1
XP_008193929.1	XP_018563245.1
XP_008193930.1	XP_018563247.1
XP_008193884.1	XP_018563250.1
XP_008193879.1	XP_018563252.1
XP_015838972.1	XP_018563255.1
XP_972496.1	XP_018563256.1
XP_008191276.1	XP_018563257.1
XP_968306.2	XP_018563263.1
XP_015839066.1	XP_018563265.2
NP_001164360.1	XP_018563267.1
XP_008199532.1	XP_018563268.1
XP_970761.1	XP_018563269.1
NP_001153782.1	XP_018563274.1
XP_970701.1	XP_018563275.1
XP_008191274.1	XP_018563279.1
XP_008191433.1	XP_018563280.1
XP_966963.1	XP_018563281.1
XP_966980.1	XP_018563282.1
XP_001814003.1	XP_018563287.1
XP_969497.1	XP_018563290.1
XP_968617.1	XP_018563292.1
XP_008197895.1	XP_018563295.1
XP_008197896.1	XP_018563296.1
XP_972090.2	XP_018563299.1
XP_015838973.1	XP_018563301.1
XP_008191278.1	XP_018563302.1
XP_008191438.1	XP_018563303.1
XP_008191436.1	XP_018563309.1
XP_008197892.1	XP_018563312.1
XP_970532.1	XP_018563317.1
XP_008196365.1	XP_018563320.1
XP_008198247.1	XP_018563321.1
XP_967345.1	XP_018563322.1
XP_967681.1	XP_018563323.1
XP_008195672.2	XP_018563324.1
XP_972029.1	XP_018563326.1
XP_975561.1	XP_018563329.1
XP_970135.2	XP_018563331.2
XP_008195896.1	XP_018563332.1
XP_973536.1	XP_018563335.1
XP_015837390.1	XP_018563336.1
XP_008196011.1	XP_018563341.1
XP_015836904.1	XP_018563342.1
XP_008196363.1	XP_018563343.1
XP_975560.1	XP_018563344.1
XP_966829.1	XP_018563345.1
XP_015839668.1	XP_018563347.1
XP_973795.3	XP_018563350.1
XP_015837116.1	XP_018563352.1
XP_008196362.1	XP_018563354.1
XP_973859.2	XP_018563355.1
XP_974022.1	XP_018563356.1
XP_966910.1	XP_018563358.1
XP_974179.1	XP_018563359.1
XP_969616.2	XP_018563364.1
XP_008195673.1	XP_018563365.1
XP_008195940.1	XP_018563367.1
XP_971865.1	XP_018563368.1
XP_971524.1	XP_018563369.2
XP_971579.2	XP_018563370.1
XP_971633.1	XP_018563371.1
XP_970457.1	XP_018563372.1
XP_973193.1	XP_018563375.1
XP_008195661.1	XP_018563382.1
XP_015838012.1	XP_018563383.1
XP_975394.1	XP_018563384.1
XP_975599.1	XP_018563386.1
XP_975597.1	XP_018563387.1
XP_015836927.1	XP_018563388.1
NP_001164080.1	XP_018563389.1
XP_015837879.1	XP_018563394.1
XP_972085.1	XP_018563396.1
XP_975517.1	XP_018563397.1
XP_008195756.1	XP_018563398.1
XP_008200130.1	XP_018563400.1
XP_015836032.1	XP_018563404.1
XP_968540.2	XP_018563405.1
XP_968179.1	XP_018563406.1
XP_973994.1	XP_018563408.1
XP_968023.1	XP_018563409.1
XP_970606.1	XP_018563410.1
XP_008192408.1	XP_018563413.1
XP_015838269.1	XP_018563414.1
XP_971676.1	XP_018563415.1
XP_015839117.1	XP_018563424.1
XP_971988.1	XP_018563428.1
XP_015838713.1	XP_018563429.1
XP_969797.1	XP_018563435.1
XP_008198243.1	XP_018563436.1
XP_015838399.1	XP_018563437.1
XP_972043.2	XP_018563438.1
XP_970150.1	XP_018563439.1
XP_970082.1	XP_018563440.1
XP_008199792.2	XP_018563443.1
XP_970872.1	XP_018563445.1
XP_968734.1	XP_018563446.1
XP_968657.2	XP_018563447.1
XP_968807.1	XP_018563449.1
XP_008195441.2	XP_018563453.1
XP_969171.1	XP_018563454.1
XP_974084.1	XP_018563458.1
XP_972111.1	XP_018563459.1
XP_015833054.1	XP_018563461.1
XP_008190705.1	XP_018563463.1
XP_972321.1	XP_018563464.1
XP_015834337.1	XP_018563465.2
XP_974428.1	XP_018563468.1
XP_008190698.1	XP_018563473.1
XP_001808363.1	XP_018563477.1
XP_970871.1	XP_018563479.1
XP_966316.1	XP_018563481.1
XP_008190824.1	XP_018563482.1
XP_008190826.2	XP_018563485.1
XP_008200278.1	XP_018563493.1
XP_969674.1	XP_018563494.1
XP_015838091.1	XP_018563495.2
XP_973928.2	XP_018563496.1
XP_975158.1	XP_018563498.1
XP_969590.2	XP_018563499.1
XP_975286.1	XP_018563500.1
XP_008190497.1	XP_018563502.1
XP_008197039.1	XP_018563503.1
NP_001164284.1	XP_018563504.1
XP_008190551.1	XP_018563505.1
XP_008191104.1	XP_018563506.1
XP_008197045.1	XP_018563507.1
XP_015832995.1	XP_018563511.1
XP_975148.1	XP_018563513.1
XP_008200283.1	XP_018563515.1
XP_975771.1	XP_018563517.1
XP_975129.1	XP_018563518.1
XP_972868.1	XP_018563519.1
XP_966885.1	XP_018563520.1
XP_967651.3	XP_018563521.1
XP_972063.1	XP_018563525.1
XP_970010.1	XP_018563526.1
XP_008199841.1	XP_018563528.1
XP_967496.1	XP_018563532.1
XP_015838214.1	XP_018563534.1
XP_015833058.1	XP_018563536.1
XP_969816.2	XP_018563537.1
XP_008200281.1	XP_018563538.1
XP_008200280.1	XP_018563540.1
XP_970298.1	XP_018563541.1
XP_001811015.1	XP_018563543.1
XP_970036.2	XP_018563544.1
XP_015833166.1	XP_018563547.1
XP_969517.1	XP_018563550.1
XP_972826.1	XP_018563552.1
XP_969433.1	XP_018563553.1
XP_970108.1	XP_018563556.1
NP_001164282.1	XP_018563557.1
XP_015832950.1	XP_018563559.1
XP_971325.1	XP_018563564.1
XP_008197278.1	XP_018563569.1
XP_008197284.1	XP_018563570.1
XP_008197452.1	XP_018563576.1
XP_008197280.2	XP_018563582.1
XP_974004.1	XP_018563586.1
XP_974056.2	XP_018563588.1
XP_975314.1	XP_018563589.1
XP_015837352.1	XP_018563590.1
XP_972184.1	XP_018563600.1
XP_968172.1	XP_018563601.1
XP_967620.1	XP_018563602.1
XP_966433.1	XP_018563603.1
XP_008196755.1	XP_018563604.1
XP_968154.2	XP_018563605.1
XP_976192.1	XP_018563609.1
XP_967927.1	XP_018563610.1
XP_001808868.1	XP_018563612.1
XP_008197709.1	XP_018563613.1
XP_008197710.1	XP_018563614.1
XP_015838761.1	XP_018563615.1
XP_015835494.1	XP_018563618.1
XP_968005.2	XP_018563620.1
XP_968858.3	XP_018563621.1
XP_969650.2	XP_018563622.1
XP_008198381.1	XP_018563623.1
XP_972333.1	XP_018563625.1
XP_015836010.1	XP_018563628.1
XP_015839147.1	XP_018563635.1
XP_015839148.1	XP_018563636.1
XP_968844.1	XP_018563637.1
XP_008198354.1	XP_018563640.1
XP_008199698.1	XP_018563641.1
XP_971933.1	XP_018563657.1
XP_015838839.1	XP_018563658.2
XP_968158.1	XP_018563663.1
XP_015838978.1	XP_018563669.1
XP_966313.1	XP_018563675.1
XP_008197087.1	XP_018563676.1
XP_968841.1	XP_018563679.1
XP_008197071.1	XP_018563680.1
XP_015838219.1	XP_018563688.1
NP_001164316.1	XP_018563689.1
NP_001164317.1	XP_018563691.1
XP_008196564.1	XP_018563693.1
XP_008192083.1	XP_018563696.1
XP_975330.1	XP_018563697.1
XP_970927.1	XP_018563700.1
XP_008191522.1	XP_018563703.1
XP_008192828.1	XP_018563708.1
XP_008196486.1	XP_018563711.1
XP_974574.1	XP_018563713.1
XP_974589.2	XP_018563714.1
XP_008192032.1	XP_018563715.1
XP_973754.1	XP_018563717.1
XP_969186.1	XP_018563718.1
XP_968639.1	XP_018563720.1
XP_008192184.1	XP_018563721.1
XP_968281.1	XP_018563723.1
XP_970655.1	XP_018563726.1
XP_973880.2	XP_018563727.1
XP_975014.1	XP_018563728.1
XP_973848.1	XP_018563732.1
XP_973590.1	XP_018563733.1
XP_971143.1	XP_018563735.1
XP_973963.1	XP_018563736.1
XP_008191575.1	XP_018563737.1
XP_968128.1	XP_018563740.1
XP_970512.2	XP_018563741.1
XP_008192495.1	XP_018563742.1
XP_008192750.1	XP_018563743.1
XP_972706.2	XP_018563744.1
XP_008192075.1	XP_018563745.1
XP_001814418.1	XP_018563747.1
XP_970047.1	XP_018563748.1
XP_968358.1	XP_018563749.1
XP_974435.1	XP_018563750.1
XP_976393.1	XP_018563751.1
XP_971518.1	XP_018563752.1
XP_975820.1	XP_018563759.1
XP_001814319.1	XP_018563760.1
XP_001813655.1	XP_018563763.1
XP_008191523.1	XP_018563765.1
XP_008196969.1	XP_018563766.1
XP_015834704.1	XP_018563768.1
XP_008191578.1	XP_018563771.1
XP_966546.1	XP_018563773.1
XP_008192576.1	XP_018563775.1
XP_008191592.1	XP_018563776.1
XP_001812661.1	XP_018563778.1
XP_001814289.1	XP_018563779.1
XP_975323.1	XP_018563781.1
XP_015834701.1	XP_018563782.1
XP_008192182.1	XP_018563784.1
XP_008191845.1	XP_018563785.1
XP_008191846.1	XP_018563787.1
XP_008191594.1	XP_018563793.1
XP_008192018.1	XP_018563795.1
XP_968357.2	XP_018563796.1
XP_008194234.2	XP_018563797.1
XP_008192743.1	XP_018563799.1
NP_001164204.1	XP_018563800.1
XP_008191687.1	XP_018563801.1
XP_015834524.1	XP_018563807.1
XP_008192080.1	XP_018563817.1
XP_001809216.1	XP_018563819.1
XP_008199430.1	XP_018563826.1
XP_008191795.1	XP_018563830.1
XP_970721.2	XP_018563832.1
XP_971735.1	XP_018563833.1
XP_001814264.2	XP_018563835.1
XP_015834884.1	XP_018563837.1
XP_001812701.1	XP_018563838.1
XP_001812780.1	XP_018563839.1
XP_008196777.1	XP_018563840.1
XP_008191792.1	XP_018563841.1
XP_008191593.1	XP_018563842.1
XP_008192822.1	XP_018563846.1
XP_008196483.1	XP_018563849.1
XP_967435.1	XP_018563852.1
XP_008196484.1	XP_018563857.1
XP_967831.2	XP_018563858.1
XP_008199978.1	XP_018563861.1
XP_015837275.1	XP_018563862.1
XP_967754.2	XP_018563863.1
XP_967044.1	XP_018563865.1
XP_001811993.1	XP_018563867.1
XP_015837534.1	XP_018563868.1
XP_008196815.1	XP_018563869.1
XP_015838314.1	XP_018563871.1
XP_008195003.1	XP_018563893.1
XP_008198790.1	XP_018563894.1
XP_966361.4	XP_018563896.1
XP_008195014.1	XP_018563899.1
XP_970501.2	XP_018563902.1
XP_966528.2	XP_018563905.1
XP_008199908.1	XP_018563913.1
XP_015838302.1	XP_018563914.1
XP_967526.1	XP_018563917.1
NP_001161929.1	XP_018563920.1
XP_015838303.1	XP_018563922.1
XP_008190624.1	XP_018563924.1
XP_974346.1	XP_018563927.1
XP_974297.1	XP_018563928.1
XP_008190581.1	XP_018563929.1
XP_968593.1	XP_018563932.1
XP_015840697.1	XP_018563934.1
XP_008198934.1	XP_018563948.1
XP_008196971.1	XP_018563949.2
XP_008197446.1	XP_018563976.1
XP_973932.1	XP_018563991.1
XP_008191282.1	XP_018563992.1
XP_966716.1	XP_018563993.1
XP_974191.1	XP_018563996.1
XP_967626.1	XP_018563997.1
XP_008200074.1	XP_018563998.1
XP_973652.1	XP_018563999.1
XP_008197083.1	XP_018564000.1
XP_008196097.1	XP_018564002.1
XP_008200070.1	XP_018564004.1
XP_974413.2	XP_018564007.1
XP_974322.1	XP_018564009.1
XP_008190579.1	XP_018564010.1
NP_001164094.1	XP_018564011.2
XP_969903.1	XP_018564016.1
XP_971105.1	XP_018564017.1
XP_968462.1	XP_018564019.1
XP_008200076.1	XP_018564020.1
XP_008190576.1	XP_018564022.1
XP_968786.2	XP_018564025.1
XP_971043.1	XP_018564029.1
XP_008190476.1	XP_018564034.1
XP_015833037.1	XP_018564036.1
XP_015834215.1	XP_018564040.1
XP_968097.2	XP_018564041.1
XP_001814869.1	XP_018564042.1
XP_969318.1	XP_018564043.1
XP_968178.1	XP_018564044.1
NP_001164144.1	XP_018564045.1
XP_015838206.1	XP_018564051.1
XP_008191357.1	XP_018564056.1
XP_970218.2	XP_018564057.1
XP_015838160.1	XP_018564058.1
XP_008197109.1	XP_018564059.1
XP_008197126.1	XP_018564060.1
XP_971674.1	XP_018564061.1
XP_008190712.1	XP_018564062.1
XP_972149.1	XP_018564064.1
XP_008191113.1	XP_018564065.1
XP_008197080.1	XP_018564066.1
XP_015838737.1	XP_018564067.1
XP_974169.1	XP_018564071.1
XP_974144.2	XP_018564073.1
XP_967643.1	XP_018564075.1
XP_001810667.2	XP_018564076.1
NP_001107764.1	XP_018564077.1
XP_969000.1	XP_018564078.1
XP_008196688.2	XP_018564079.1
XP_968200.2	XP_018564080.1
XP_008191354.1	XP_018564081.1
XP_008200068.1	XP_018564083.1
XP_008197098.1	XP_018564084.1
XP_008190571.1	XP_018564087.1
XP_970419.2	XP_018564088.1
XP_967117.1	XP_018564089.1
XP_973740.1	XP_018564091.1
XP_008190490.1	XP_018564097.1
XP_966451.1	XP_018564098.1
XP_008191355.1	XP_018564100.1
XP_001811204.1	XP_018564104.1
XP_015840093.1	XP_018564105.1
XP_976143.2	XP_018564111.1
XP_967783.1	XP_018564112.1
XP_008197088.1	XP_018564113.1
XP_967706.1	XP_018564114.1
XP_001809287.2	XP_018564115.1
XP_008200075.1	XP_018564118.1
XP_015840919.1	XP_018564121.1
XP_974088.2	XP_018564123.1
XP_008201266.1	XP_018564124.1
XP_971042.2	XP_018564125.1
XP_008201359.1	XP_018564126.1
XP_008201358.1	XP_018564129.1
XP_008193615.1	XP_018564132.1
XP_008201298.1	XP_018564133.1
XP_008201283.1	XP_018564135.1
XP_008201284.1	XP_018564136.1
XP_969131.1	XP_018564137.1
XP_008201285.1	XP_018564138.1
XP_008201286.1	XP_018564139.1
XP_008201289.1	XP_018564140.1
XP_008201288.1	XP_018564141.1
XP_008201290.1	XP_018564142.1
