XP_018560761.1	XP_023021411.1
XP_018562412.1	XP_023012152.1
XP_018562413.2	XP_023029911.1
XP_018562414.1	XP_023019192.1
XP_018562415.1	XP_023021408.1
XP_018562416.1	XP_023021409.1
XP_018562417.1	XP_023015279.1
XP_018562419.1	XP_023019186.1
XP_018562421.1	XP_023013423.1
XP_018562425.1	XP_023027990.1
XP_018562427.1	XP_023019182.1
XP_018562428.1	XP_023019184.1
XP_018562431.1	XP_023030292.1
XP_018562432.1	XP_023019194.1
XP_018562433.1	XP_023014606.1
XP_018562434.1	XP_023014502.1
XP_018562435.1	XP_023014282.1
XP_018562437.1	XP_023027679.1
XP_018562438.1	XP_023014937.1
XP_018562441.1	XP_023021415.1
XP_018562449.1	XP_023012306.1
XP_018562451.1	XP_023024222.1
XP_018562467.1	XP_023014832.1
XP_018562468.1	XP_023014833.1
XP_018562469.1	XP_023017521.1
XP_018562474.1	XP_023029350.1
XP_018562481.1	XP_023027855.1
XP_018562482.1	XP_023018459.1
XP_018562486.2	XP_023026945.1
XP_018562487.1	XP_023021565.1
XP_018562488.1	XP_023026888.1
XP_018562489.1	XP_023016992.1
XP_018562490.1	XP_023018463.1
XP_018562491.1	XP_023018464.1
XP_018562492.1	XP_023016978.1
XP_018562493.1	XP_023012021.1
XP_018562495.1	XP_023016976.1
XP_018562496.1	XP_023029545.1
XP_018562498.1	XP_023023051.1
XP_018562502.1	XP_023027744.1
XP_018562503.1	XP_023026918.1
XP_018562505.1	XP_023026899.1
XP_018562506.1	XP_023029546.1
XP_018562513.1	XP_023016810.1
XP_018562517.1	XP_023016787.1
XP_018562518.1	XP_023016827.1
XP_018562519.1	XP_023016763.1
XP_018562522.1	XP_023016741.1
XP_018562525.1	XP_023027487.1
XP_018562528.1	XP_023016450.1
XP_018562530.1	XP_023018544.1
XP_018562532.1	XP_023029459.1
XP_018562533.1	XP_023018546.1
XP_018562534.1	XP_023024335.1
XP_018562535.1	XP_023029461.1
XP_018562536.1	XP_023029462.1
XP_018562540.1	XP_023027057.1
XP_018562543.1	XP_023026765.1
XP_018562544.1	XP_023027056.1
XP_018562545.1	XP_023026764.1
XP_018562548.1	XP_023017464.1
XP_018562549.1	XP_023023988.1
XP_018562551.1	XP_023029041.1
XP_018562554.1	XP_023017739.1
XP_018562555.1	XP_023021006.1
XP_018562556.1	XP_023012995.1
XP_018562557.1	XP_023027635.1
XP_018562558.1	XP_023029043.1
XP_018562567.1	XP_023029037.1
XP_018562573.1	XP_023015881.1
XP_018562574.1	XP_023015884.1
XP_018562577.1	XP_023012997.1
XP_018562579.1	XP_023029040.1
XP_018562581.1	XP_023029039.1
XP_018562582.1	XP_023012991.1
XP_018562587.1	XP_023025375.1
XP_018562588.1	XP_023012928.1
XP_018562589.1	XP_023021105.1
XP_018562592.1	XP_023015886.1
XP_018562593.1	XP_023015889.1
XP_018562594.1	XP_023015890.1
XP_018562595.1	XP_023012998.1
XP_018562596.1	XP_023017426.1
XP_018562599.1	XP_023017427.1
XP_018562601.1	XP_023017928.1
XP_018562603.1	XP_023021391.1
XP_018562604.1	XP_023028606.1
XP_018562605.1	XP_023023122.1
XP_018562608.1	XP_023015671.1
XP_018562609.1	XP_023025126.1
XP_018562611.1	XP_023015474.1
XP_018562612.1	XP_023028827.1
XP_018562614.1	XP_023026620.1
XP_018562615.1	XP_023029871.1
XP_018562616.1	XP_023029866.1
XP_018562617.1	XP_023022429.1
XP_018562618.1	XP_023022431.1
XP_018562619.1	XP_023025488.1
XP_018562620.1	XP_023029891.1
XP_018562622.1	XP_023022428.1
XP_018562625.1	XP_023029900.1
XP_018562626.1	XP_023019404.1
XP_018562627.1	XP_023022433.1
XP_018562628.1	XP_023028231.1
XP_018562630.1	XP_023020546.1
XP_018562633.1	XP_023029890.1
XP_018562636.1	XP_023029893.1
XP_018562637.1	XP_023029895.1
XP_018562638.1	XP_023012154.1
XP_018562639.1	XP_023029867.1
XP_018562640.1	XP_023029892.1
XP_018562642.1	XP_023016416.1
XP_018562644.1	XP_023012016.1
XP_018562645.1	XP_023012015.1
XP_018562648.1	XP_023025982.1
XP_018562649.1	XP_023022432.1
XP_018562650.1	XP_023022434.1
XP_018562651.1	XP_023012014.1
XP_018562655.1	XP_023020175.1
XP_018562657.1	XP_023020174.1
XP_018562659.1	XP_023021384.1
XP_018562660.1	XP_023021387.1
XP_018562669.1	XP_023024809.1
XP_018562671.2	XP_023016674.1
XP_018562672.2	XP_023021503.1
XP_018562678.1	XP_023027087.1
XP_018562684.1	XP_023020786.1
XP_018562685.1	XP_023017024.1
XP_018562687.1	XP_023016784.1
XP_018562688.2	XP_023022883.1
XP_018562689.1	XP_023027202.1
XP_018562690.1	XP_023020289.1
XP_018562691.1	XP_023020290.1
XP_018562694.1	XP_023016778.1
XP_018562695.1	XP_023016772.1
XP_018562696.1	XP_023016774.1
XP_018562698.1	XP_023016782.1
XP_018562700.1	XP_023022360.1
XP_018562702.1	XP_023022358.1
XP_018562703.1	XP_023012755.1
XP_018562704.1	XP_023021347.1
XP_018562705.1	XP_023016776.1
XP_018562707.1	XP_023024766.1
XP_018562710.1	XP_023020787.1
XP_018562711.1	XP_023012756.1
XP_018562712.1	XP_023016788.1
XP_018562717.1	XP_023020788.1
XP_018562721.1	XP_023016786.1
XP_018562725.1	XP_023012893.1
XP_018562736.1	XP_023015201.1
XP_018562737.1	XP_023019844.1
XP_018562742.1	XP_023015199.1
XP_018562743.1	XP_023011613.1
XP_018562746.1	XP_023019851.1
XP_018562748.1	XP_023019847.1
XP_018562750.1	XP_023019852.1
XP_018562751.1	XP_023023584.1
XP_018562752.1	XP_023012779.1
XP_018562753.1	XP_023015191.1
XP_018562754.1	XP_023012783.1
XP_018562755.1	XP_023028149.1
XP_018562760.1	XP_023023583.1
XP_018562765.1	XP_023012778.1
XP_018562767.1	XP_023019669.1
XP_018562771.1	XP_023019668.1
XP_018562772.1	XP_023019858.1
XP_018562773.1	XP_023026373.1
XP_018562774.1	XP_023026375.1
XP_018562775.1	XP_023027477.1
XP_018562780.1	XP_023028387.1
XP_018562782.1	XP_023027853.1
XP_018562784.1	XP_023027110.1
XP_018562785.1	XP_023025042.1
XP_018562786.1	XP_023025041.1
XP_018562790.1	XP_023023650.1
XP_018562791.1	XP_023014875.1
XP_018562792.1	XP_023018315.1
XP_018562795.1	XP_023021378.1
XP_018562796.1	XP_023017006.1
XP_018562798.1	XP_023021187.1
XP_018562800.1	XP_023026650.1
XP_018562801.1	XP_023026635.1
XP_018562802.1	XP_023014458.1
XP_018562803.1	XP_023022878.1
XP_018562804.1	XP_023029108.1
XP_018562812.1	XP_023021603.1
XP_018562816.1	XP_023018848.1
XP_018562817.1	XP_023018849.1
XP_018562821.1	XP_023018856.1
XP_018562822.1	XP_023014528.1
XP_018562830.1	XP_023022916.1
XP_018562833.1	XP_023030219.1
XP_018562835.1	XP_023019420.1
XP_018562836.1	XP_023020150.1
XP_018562837.1	XP_023012429.1
XP_018562838.1	XP_023012430.1
XP_018562840.1	XP_023015504.1
XP_018562841.1	XP_023019436.1
XP_018562842.1	XP_023019509.1
XP_018562843.1	XP_023019497.1
XP_018562846.1	XP_023019431.1
XP_018562847.1	XP_023030206.1
XP_018562848.1	XP_023014531.1
XP_018562850.1	XP_023025636.1
XP_018562851.1	XP_023030228.1
XP_018562853.1	XP_023025842.1
XP_018562854.1	XP_023015501.1
XP_018562855.1	XP_023019367.1
XP_018562856.1	XP_023030197.1
XP_018562858.1	XP_023030221.1
XP_018562859.1	XP_023025637.1
XP_018562861.1	XP_023017438.1
XP_018562863.1	XP_023017501.1
XP_018562867.1	XP_023019485.1
XP_018562868.1	XP_023017439.1
XP_018562869.1	XP_023017498.1
XP_018562872.1	XP_023022913.1
XP_018562876.1	XP_023019442.1
XP_018562879.1	XP_023019452.1
XP_018562880.1	XP_023030233.1
XP_018562882.1	XP_023025638.1
XP_018562885.1	XP_023030235.1
XP_018562887.1	XP_023030212.1
XP_018562888.1	XP_023030213.1
XP_018562889.1	XP_023030205.1
XP_018562892.1	XP_023030198.1
XP_018562896.1	XP_023019402.1
XP_018562897.1	XP_023024485.1
XP_018562902.1	XP_023014928.1
XP_018562904.1	XP_023025866.1
XP_018562908.1	XP_023026030.1
XP_018562909.1	XP_023018392.1
XP_018562913.1	XP_023025188.1
XP_018562921.1	XP_023013391.1
XP_018562922.1	XP_023013392.1
XP_018562924.1	XP_023026118.1
XP_018562926.1	XP_023025885.1
XP_018562931.1	XP_023024893.1
XP_018562932.1	XP_023024317.1
XP_018562934.1	XP_023014533.1
XP_018562935.1	XP_023026016.1
XP_018562937.1	XP_023011657.1
XP_018562938.1	XP_023011667.1
XP_018562939.1	XP_023021584.1
XP_018562940.1	XP_023028129.1
XP_018562941.1	XP_023026145.1
XP_018562944.1	XP_023028140.1
XP_018562945.1	XP_023024330.1
XP_018562946.1	XP_023021580.1
XP_018562952.1	XP_023021046.1
XP_018562953.1	XP_023023402.1
XP_018562954.1	XP_023023407.1
XP_018562955.1	XP_023013393.1
XP_018562957.1	XP_023023405.1
XP_018562958.1	XP_023023404.1
XP_018562959.1	XP_023023400.1
XP_018562960.1	XP_023023401.1
XP_018562965.1	XP_023026440.1
XP_018562966.1	XP_023026441.1
XP_018562968.1	XP_023024368.1
XP_018562969.1	XP_023023408.1
XP_018562970.1	XP_023024214.1
XP_018562972.1	XP_023014191.1
XP_018562974.1	XP_023011594.1
XP_018562975.1	XP_023014320.1
XP_018562976.1	XP_023014336.1
XP_018562979.1	XP_023028944.1
XP_018562980.1	XP_023020920.1
XP_018562981.1	XP_023014303.1
XP_018562984.1	XP_023015950.1
XP_018562985.1	XP_023029567.1
XP_018562994.1	XP_023021658.1
XP_018562996.1	XP_023012211.1
XP_018562998.1	XP_023018664.1
XP_018562999.1	XP_023021514.1
XP_018563004.1	XP_023012881.1
XP_018563005.1	XP_023012161.1
XP_018563006.1	XP_023022815.1
XP_018563008.1	XP_023012325.1
XP_018563011.2	XP_023020854.1
XP_018563013.1	XP_023025546.1
XP_018563016.1	XP_023025172.1
XP_018563019.1	XP_023021689.1
XP_018563030.1	XP_023021511.1
XP_018563032.1	XP_023019722.1
XP_018563033.1	XP_023021662.1
XP_018563035.1	XP_023012163.1
XP_018563038.1	XP_023012162.1
XP_018563041.1	XP_023012212.1
XP_018563044.1	XP_023015953.1
XP_018563045.1	XP_023012215.1
XP_018563048.1	XP_023012217.1
XP_018563049.1	XP_023021513.1
XP_018563050.1	XP_023021515.1
XP_018563056.1	XP_023015954.1
XP_018563057.1	XP_023012165.1
XP_018563062.1	XP_023019387.1
XP_018563063.1	XP_023019388.1
XP_018563066.1	XP_023022816.1
XP_018563073.1	XP_023015541.1
XP_018563074.1	XP_023018747.1
XP_018563077.1	XP_023024969.1
XP_018563082.1	XP_023024968.1
XP_018563083.1	XP_023016601.1
XP_018563088.1	XP_023028104.1
XP_018563093.2	XP_023017352.1
XP_018563094.2	XP_023017350.1
XP_018563101.1	XP_023024970.1
XP_018563106.1	XP_023024099.1
XP_018563109.1	XP_023013675.1
XP_018563111.1	XP_023024097.1
XP_018563113.1	XP_023026869.1
XP_018563114.1	XP_023029383.1
XP_018563115.1	XP_023029381.1
XP_018563119.1	XP_023026872.1
XP_018563122.1	XP_023019392.1
XP_018563127.1	XP_023028137.1
XP_018563130.1	XP_023023468.1
XP_018563131.1	XP_023029482.1
XP_018563132.1	XP_023029488.1
XP_018563144.1	XP_023019391.1
XP_018563145.1	XP_023024885.1
XP_018563146.1	XP_023014447.1
XP_018563151.1	XP_023014449.1
XP_018563156.1	XP_023014448.1
XP_018563160.1	XP_023020310.1
XP_018563161.1	XP_023024779.1
XP_018563162.1	XP_023014451.1
XP_018563163.1	XP_023020309.1
XP_018563165.2	XP_023019650.1
XP_018563166.1	XP_023030321.1
XP_018563168.1	XP_023013331.1
XP_018563169.1	XP_023017207.1
XP_018563170.1	XP_023013332.1
XP_018563171.1	XP_023017210.1
XP_018563172.1	XP_023013333.1
XP_018563174.1	XP_023024888.1
XP_018563175.1	XP_023024436.1
XP_018563176.1	XP_023024802.1
XP_018563177.1	XP_023016387.1
XP_018563181.1	XP_023024705.1
XP_018563185.1	XP_023028523.1
XP_018563187.1	XP_023028487.1
XP_018563190.1	XP_023017997.1
XP_018563193.1	XP_023018001.1
XP_018563197.1	XP_023028488.1
XP_018563200.1	XP_023025105.1
XP_018563201.1	XP_023018011.1
XP_018563204.1	XP_023017998.1
XP_018563208.1	XP_023026054.1
XP_018563209.1	XP_023026055.1
XP_018563213.1	XP_023012769.1
XP_018563215.2	XP_023023271.1
XP_018563217.1	XP_023028101.1
XP_018563221.1	XP_023016320.1
XP_018563222.1	XP_023013730.1
XP_018563226.1	XP_023012772.1
XP_018563227.1	XP_023024460.1
XP_018563228.1	XP_023011913.1
XP_018563229.1	XP_023023413.1
XP_018563231.1	XP_023013394.1
XP_018563232.2	XP_023025585.1
XP_018563233.1	XP_023021544.1
XP_018563235.1	XP_023025788.1
XP_018563238.1	XP_023025332.1
XP_018563240.1	XP_023013342.1
XP_018563241.1	XP_023017735.1
XP_018563242.1	XP_023017736.1
XP_018563245.1	XP_023027073.1
XP_018563251.1	XP_023017518.1
XP_018563252.1	XP_023029001.1
XP_018563255.1	XP_023028709.1
XP_018563256.1	XP_023025370.1
XP_018563257.1	XP_023012139.1
XP_018563258.1	XP_023021896.1
XP_018563261.1	XP_023022926.1
XP_018563262.1	XP_023026034.1
XP_018563263.1	XP_023026035.1
XP_018563264.1	XP_023027752.1
XP_018563265.2	XP_023014194.1
XP_018563267.1	XP_023028277.1
XP_018563268.1	XP_023011560.1
XP_018563269.1	XP_023012393.1
XP_018563274.1	XP_023025864.1
XP_018563275.1	XP_023012392.1
XP_018563277.1	XP_023011561.1
XP_018563279.1	XP_023017845.1
XP_018563280.1	XP_023022061.1
XP_018563283.1	XP_023020559.1
XP_018563286.1	XP_023021158.1
XP_018563295.1	XP_023024277.1
XP_018563296.1	XP_023026265.1
XP_018563301.1	XP_023026036.1
XP_018563302.1	XP_023018551.1
XP_018563303.1	XP_023012394.1
XP_018563309.1	XP_023011563.1
XP_018563312.1	XP_023027689.1
XP_018563314.1	XP_023023848.1
XP_018563317.1	XP_023020299.1
XP_018563320.1	XP_023016895.1
XP_018563321.1	XP_023012567.1
XP_018563322.1	XP_023012568.1
XP_018563323.1	XP_023014846.1
XP_018563324.1	XP_023014839.1
XP_018563326.1	XP_023015436.1
XP_018563327.1	XP_023014838.1
XP_018563328.1	XP_023012558.1
XP_018563329.1	XP_023012560.1
XP_018563331.2	XP_023012566.1
XP_018563332.1	XP_023018855.1
XP_018563335.1	XP_023014632.1
XP_018563341.1	XP_023014450.1
XP_018563342.1	XP_023017444.1
XP_018563344.1	XP_023012564.1
XP_018563345.1	XP_023017445.1
XP_018563347.1	XP_023016388.1
XP_018563350.1	XP_023017437.1
XP_018563352.1	XP_023021914.1
XP_018563354.1	XP_023021916.1
XP_018563355.1	XP_023019389.1
XP_018563357.1	XP_023022486.1
XP_018563358.1	XP_023029574.1
XP_018563359.1	XP_023029581.1
XP_018563364.1	XP_023024315.1
XP_018563365.1	XP_023024313.1
XP_018563366.1	XP_023023438.1
XP_018563367.1	XP_023024319.1
XP_018563369.2	XP_023019347.1
XP_018563370.1	XP_023013475.1
XP_018563372.1	XP_023019781.1
XP_018563375.1	XP_023026625.1
XP_018563380.1	XP_023027761.1
XP_018563382.1	XP_023014840.1
XP_018563384.1	XP_023012570.1
XP_018563387.1	XP_023012218.1
XP_018563388.1	XP_023023056.1
XP_018563389.1	XP_023027570.1
XP_018563394.1	XP_023013957.1
XP_018563395.1	XP_023013955.1
XP_018563396.1	XP_023023507.1
XP_018563398.1	XP_023029580.1
XP_018563400.1	XP_023024693.1
XP_018563405.1	XP_023029512.1
XP_018563406.1	XP_023024692.1
XP_018563407.1	XP_023014198.1
XP_018563408.1	XP_023028003.1
XP_018563409.1	XP_023020560.1
XP_018563410.1	XP_023020300.1
XP_018563413.1	XP_023018826.1
XP_018563415.1	XP_023018835.1
XP_018563420.1	XP_023029091.1
XP_018563422.1	XP_023029098.1
XP_018563424.1	XP_023029092.1
XP_018563428.1	XP_023014008.1
XP_018563429.1	XP_023014003.1
XP_018563433.1	XP_023014006.1
XP_018563434.1	XP_023014007.1
XP_018563435.1	XP_023029086.1
XP_018563436.1	XP_023029090.1
XP_018563437.1	XP_023028135.1
XP_018563438.1	XP_023029088.1
XP_018563439.1	XP_023029093.1
XP_018563440.1	XP_023029095.1
XP_018563445.1	XP_023025282.1
XP_018563446.1	XP_023012796.1
XP_018563447.1	XP_023012798.1
XP_018563449.1	XP_023012794.1
XP_018563453.1	XP_023013643.1
XP_018563454.1	XP_023013641.1
XP_018563458.1	XP_023014483.1
XP_018563459.1	XP_023027753.1
XP_018563461.1	XP_023015852.1
XP_018563463.1	XP_023013467.1
XP_018563468.1	XP_023023589.1
XP_018563470.1	XP_023019284.1
XP_018563473.1	XP_023013468.1
XP_018563477.1	XP_023029583.1
XP_018563479.1	XP_023023590.1
XP_018563481.1	XP_023019242.1
XP_018563482.1	XP_023019249.1
XP_018563485.1	XP_023019261.1
XP_018563493.1	XP_023017882.1
XP_018563494.1	XP_023028414.1
XP_018563498.1	XP_023014912.1
XP_018563499.1	XP_023021953.1
XP_018563500.1	XP_023018224.1
XP_018563502.1	XP_023014899.1
XP_018563503.1	XP_023013663.1
XP_018563504.1	XP_023017881.1
XP_018563505.1	XP_023014913.1
XP_018563506.1	XP_023016691.1
XP_018563508.1	XP_023013665.1
XP_018563511.1	XP_023014887.1
XP_018563513.1	XP_023014911.1
XP_018563514.1	XP_023013666.1
XP_018563517.1	XP_023015517.1
XP_018563518.1	XP_023029198.1
XP_018563519.1	XP_023014926.1
XP_018563520.1	XP_023014920.1
XP_018563521.1	XP_023014882.1
XP_018563524.1	XP_023017871.1
XP_018563525.1	XP_023017872.1
XP_018563526.1	XP_023022104.1
XP_018563528.1	XP_023020890.1
XP_018563532.1	XP_023013492.1
XP_018563536.1	XP_023013669.1
XP_018563537.1	XP_023013671.1
XP_018563538.1	XP_023013667.1
XP_018563540.1	XP_023013668.1
XP_018563541.1	XP_023014889.1
XP_018563543.1	XP_023014891.1
XP_018563544.1	XP_023014900.1
XP_018563545.1	XP_023018367.1
XP_018563549.1	XP_023021951.1
XP_018563551.1	XP_023021954.1
XP_018563552.1	XP_023014915.1
XP_018563553.1	XP_023029636.1
XP_018563556.1	XP_023014898.1
XP_018563557.1	XP_023014892.1
XP_018563559.1	XP_023014894.1
XP_018563564.1	XP_023015308.1
XP_018563570.1	XP_023027473.1
XP_018563574.1	XP_023020130.1
XP_018563576.1	XP_023024230.1
XP_018563582.1	XP_023026881.1
XP_018563586.1	XP_023028531.1
XP_018563588.1	XP_023019403.1
XP_018563589.1	XP_023025629.1
XP_018563593.1	XP_023016428.1
XP_018563595.1	XP_023029100.1
XP_018563600.1	XP_023018597.1
XP_018563602.1	XP_023029863.1
XP_018563603.1	XP_023018135.1
XP_018563604.1	XP_023018600.1
XP_018563605.1	XP_023019317.1
XP_018563609.1	XP_023028426.1
XP_018563610.1	XP_023017806.1
XP_018563615.1	XP_023027336.1
XP_018563618.1	XP_023027602.1
XP_018563620.1	XP_023017801.1
XP_018563621.1	XP_023020610.1
XP_018563622.1	XP_023020612.1
XP_018563623.1	XP_023017808.1
XP_018563625.1	XP_023020699.1
XP_018563628.1	XP_023020700.1
XP_018563631.1	XP_023028575.1
XP_018563636.1	XP_023024412.1
XP_018563637.1	XP_023023931.1
XP_018563638.1	XP_023025406.1
XP_018563642.1	XP_023023467.1
XP_018563643.1	XP_023025499.1
XP_018563657.1	XP_023027123.1
XP_018563658.2	XP_023025718.1
XP_018563663.1	XP_023020011.1
XP_018563669.1	XP_023028548.1
XP_018563674.1	XP_023028813.1
XP_018563675.1	XP_023015325.1
XP_018563677.1	XP_023012262.1
XP_018563679.1	XP_023015577.1
XP_018563680.1	XP_023024649.1
XP_018563688.1	XP_023028276.1
XP_018563689.1	XP_023024651.1
XP_018563693.1	XP_023027163.1
XP_018563697.1	XP_023012251.1
XP_018563698.1	XP_023022003.1
XP_018563700.1	XP_023020725.1
XP_018563702.1	XP_023011938.1
XP_018563703.1	XP_023017648.1
XP_018563711.1	XP_023020722.1
XP_018563713.1	XP_023025103.1
XP_018563714.1	XP_023020918.1
XP_018563715.1	XP_023022734.1
XP_018563716.1	XP_023022736.1
XP_018563717.1	XP_023012956.1
XP_018563718.1	XP_023013853.1
XP_018563719.1	XP_023013867.1
XP_018563720.1	XP_023011935.1
XP_018563721.1	XP_023012254.1
XP_018563723.1	XP_023026988.1
XP_018563725.1	XP_023019227.1
XP_018563726.1	XP_023011936.1
XP_018563727.1	XP_023023245.1
XP_018563728.1	XP_023017650.1
XP_018563731.1	XP_023023310.1
XP_018563732.1	XP_023028302.1
XP_018563733.1	XP_023012007.1
XP_018563735.1	XP_023012955.1
XP_018563736.1	XP_023011934.1
XP_018563737.1	XP_023012087.1
XP_018563740.1	XP_023013880.1
XP_018563741.1	XP_023011929.1
XP_018563742.1	XP_023012258.1
XP_018563745.1	XP_023030162.1
XP_018563747.1	XP_023030144.1
XP_018563749.1	XP_023013843.1
XP_018563750.1	XP_023016384.1
XP_018563751.1	XP_023030174.1
XP_018563752.1	XP_023011928.1
XP_018563757.1	XP_023022009.1
XP_018563758.1	XP_023013575.1
XP_018563759.1	XP_023022004.1
XP_018563760.1	XP_023011933.1
XP_018563762.1	XP_023022112.1
XP_018563763.1	XP_023013087.1
XP_018563765.1	XP_023025792.1
XP_018563771.1	XP_023014057.1
XP_018563773.1	XP_023014113.1
XP_018563775.1	XP_023019223.1
XP_018563776.1	XP_023013800.1
XP_018563778.1	XP_023013779.1
XP_018563779.1	XP_023030145.1
XP_018563781.1	XP_023012252.1
XP_018563782.1	XP_023012250.1
XP_018563784.1	XP_023012253.1
XP_018563787.1	XP_023029906.1
XP_018563793.1	XP_023021948.1
XP_018563796.1	XP_023013530.1
XP_018563797.1	XP_023011940.1
XP_018563799.1	XP_023014102.1
XP_018563801.1	XP_023017664.1
XP_018563817.1	XP_023030165.1
XP_018563818.1	XP_023020052.1
XP_018563820.1	XP_023024624.1
XP_018563826.1	XP_023025066.1
XP_018563830.1	XP_023011943.1
XP_018563832.1	XP_023011944.1
XP_018563834.1	XP_023030177.1
XP_018563835.1	XP_023030176.1
XP_018563837.1	XP_023030178.1
XP_018563838.1	XP_023030039.1
XP_018563839.1	XP_023030038.1
XP_018563841.1	XP_023011937.1
XP_018563846.1	XP_023011924.1
XP_018563849.1	XP_023020718.1
XP_018563852.1	XP_023029588.1
XP_018563856.1	XP_023019821.1
XP_018563857.1	XP_023020719.1
XP_018563858.1	XP_023029593.1
XP_018563861.1	XP_023021197.1
XP_018563863.1	XP_023029575.1
XP_018563865.1	XP_023019348.1
XP_018563867.1	XP_023013474.1
XP_018563869.1	XP_023014324.1
XP_018563871.1	XP_023014325.1
XP_018563872.1	XP_023014327.1
XP_018563878.1	XP_023021634.1
XP_018563893.1	XP_023020631.1
XP_018563894.1	XP_023019602.1
XP_018563896.1	XP_023021024.1
XP_018563902.1	XP_023020634.1
XP_018563903.1	XP_023024798.1
XP_018563905.1	XP_023024796.1
XP_018563906.1	XP_023028081.1
XP_018563913.1	XP_023021447.1
XP_018563915.1	XP_023019121.1
XP_018563916.1	XP_023011582.1
XP_018563917.1	XP_023025579.1
XP_018563920.1	XP_023015448.1
XP_018563924.1	XP_023015444.1
XP_018563927.1	XP_023020580.1
XP_018563928.1	XP_023020593.1
XP_018563929.1	XP_023015400.1
XP_018563934.1	XP_023015136.1
XP_018563948.1	XP_023017245.1
XP_018563949.2	XP_023020716.1
XP_018563991.1	XP_023017868.1
XP_018563992.1	XP_023015159.1
XP_018563993.1	XP_023015160.1
XP_018563995.1	XP_023021706.1
XP_018563996.1	XP_023020582.1
XP_018563997.1	XP_023015157.1
XP_018563999.1	XP_023015454.1
XP_018564000.1	XP_023015413.1
XP_018564002.1	XP_023025208.1
XP_018564004.1	XP_023022991.1
XP_018564007.1	XP_023020587.1
XP_018564009.1	XP_023020577.1
XP_018564010.1	XP_023028041.1
XP_018564011.2	XP_023015411.1
XP_018564016.1	XP_023030315.1
XP_018564017.1	XP_023030312.1
XP_018564019.1	XP_023015135.1
XP_018564020.1	XP_023022992.1
XP_018564022.1	XP_023015447.1
XP_018564025.1	XP_023012213.1
XP_018564026.1	XP_023015401.1
XP_018564030.1	XP_023015398.1
XP_018564032.1	XP_023016759.1
XP_018564034.1	XP_023019122.1
XP_018564036.1	XP_023025807.1
XP_018564040.1	XP_023015166.1
XP_018564041.1	XP_023022985.1
XP_018564042.1	XP_023022994.1
XP_018564043.1	XP_023015151.1
XP_018564044.1	XP_023015140.1
XP_018564045.1	XP_023022990.1
XP_018564051.1	XP_023027372.1
XP_018564056.1	XP_023025229.1
XP_018564057.1	XP_023015406.1
XP_018564058.1	XP_023027995.1
XP_018564059.1	XP_023015407.1
XP_018564060.1	XP_023015409.1
XP_018564061.1	XP_023019647.1
XP_018564062.1	XP_023019656.1
XP_018564064.1	XP_023015148.1
XP_018564065.1	XP_023020080.1
XP_018564071.1	XP_023020583.1
XP_018564073.1	XP_023020592.1
XP_018564075.1	XP_023021721.1
XP_018564076.1	XP_023020589.1
XP_018564077.1	XP_023012203.1
XP_018564078.1	XP_023012191.1
XP_018564079.1	XP_023023504.1
XP_018564080.1	XP_023015402.1
XP_018564083.1	XP_023022988.1
XP_018564084.1	XP_023015420.1
XP_018564086.1	XP_023015456.1
XP_018564087.1	XP_023015445.1
XP_018564088.1	XP_023015417.1
XP_018564089.1	XP_023015147.1
XP_018564091.1	XP_023025283.1
XP_018564097.1	XP_023016137.1
XP_018564098.1	XP_023015163.1
XP_018564100.1	XP_023015418.1
XP_018564104.1	XP_023025823.1
